audio_file|text
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/118/47824/118_47824_000118_000002.wav|For Groom has brought the ghosts back with him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/248/130652/248_130652_000015_000003.wav|"She spoils the look of the room."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/19/227/19_227_000008_000000.wav|He was not ill-inclined to obey this request, for, though his heart was greatly relieved by such unlooked-for mildness, it was not just at that moment in his power to say anything to the purpose.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1355/39947/1355_39947_000012_000005.wav|Everything ought to be left in that case to suggestions within normal limits, in the form of good example and persuasions, authority and discipline, love and sympathy.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1898/145724/1898_145724_000023_000000.wav|The Prince undertook the task and led the mare out to the meadow.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2514/149482/2514_149482_000007_000007.wav|"Hadn't he more or less paved the way for her by his prompt recognition of her rarity, by preceding her, in a friendly spirit--as he had the ""ear"" of society--with a sharp flashlight or two?"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8238/283452/8238_283452_000027_000006.wav|I should think that some of the futile, laggard messenger-boy ghosts that one reads about nowadays would blush with shame before the wholesome raillery of the porgy fisherman.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6437/66172/6437_66172_000003_000002.wav|This was an honor to which I had long aspired, but, being a new boy, I was not admitted to the fraternity until my character had fully developed itself.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1334/135589/1334_135589_000084_000001.wav|"What must he think of my not having called upon him!"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4362/15663/4362_15663_000031_000000.wav|Accordingly, when during the long, dreary watches of the night we roused from a state of half-consciousness, we called each other by name in a frightened, startled way, each fearing the other might be benumbed or dead.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1926/147979/1926_147979_000022_000001.wav|"""You'll wake the cook, and there'll be the devil to pay for me."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3699/47246/3699_47246_000006_000001.wav|So she began to feel that she had miscalculated the advantages of a neighbourhood where people are well acquainted with each other's private affairs.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6880/216547/6880_216547_000032_000003.wav|To restore religion, gentlemen, it is necessary to condemn the Church.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4340/15220/4340_15220_000055_000000.wav|"""She won't like your going, either."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/27/124992/27_124992_000072_000001.wav|And why they above all that dwell in the east, have despised us, and have not come out to meet us, that they might receive us with peace?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3879/173592/3879_173592_000013_000003.wav|But these vessels were insufficient, and they prepared to build a new one.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6078/54007/6078_54007_000028_000003.wav|The table was spread with a feast that smelled so good that it brought tears to the Fiddler's eyes and water to his mouth, and all the plates were of pure gold.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3830/12535/3830_12535_000020_000000.wav|When we came to consider how the party should proceed, I advised the over-mountain trip.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2436/2477/2436_2477_000035_000003.wav|By Satan, what a flow of words that devil driver can muster!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/322/124146/322_124146_000010_000001.wav|"""Of what are you talking?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/458/126290/458_126290_000006_000007.wav|All-gone; what can that mean?' and she shook her head, curled herself up, and lay down to sleep.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8797/294123/8797_294123_000011_000001.wav|For sheer work no worker in the world can compare with him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7505/258958/7505_258958_000027_000015.wav|But the use of the house, or that of land for a school ground or campus, secures a certain gratification, an immaterial good.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3440/171009/3440_171009_000048_000001.wav|"I consider it a very unladylike and slovenly trick."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3486/166446/3486_166446_000037_000002.wav|The Thing quieted; it began its steady, effortless striding through the crowding trees--but now with none of that speed with which it had come, spurred forward by Norhala's awakened hate.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1069/133699/1069_133699_000029_000000.wav|"""Not till I've seen Europe!"" said Miss Stackpole."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4441/76262/4441_76262_000056_000001.wav|"You had supper with the manager!"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1098/133695/1098_133695_000027_000000.wav|"""Ah, he has a good excuse for everything!"" cried Lord Warburton, still with his sonorous mirth."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4137/11702/4137_11702_000014_000004.wav|"Anyhow, I'll give you an hour alone together first."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8051/119902/8051_119902_000010_000000.wav|The amount of wheat flour they are now permitted to have has been reduced: at present 80 per cent of their last year's quantity, or, if they are pastry and cracker bakers, 70 per cent.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/233/155990/233_155990_000016_000001.wav|The chief difficulty came because of Japan's demand for a money indemnity.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3374/298026/3374_298026_000002_000005.wav|It looks at me joyously out of its deep eyes and opens its arms to embrace my spirit.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6147/34605/6147_34605_000018_000002.wav|Biblical precedent goes so far as to speak of a child who was called Ebnehaquem or Melilechet--that is to say, the Wise Man's son.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1040/133433/1040_133433_000033_000000.wav|"""Peter,"" said Wendy the comforter, ""I should love you in a beard;"" and Mrs. Darling stretched out her arms to him, but he repulsed her."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1624/168623/1624_168623_000012_000001.wav|She was not even the mistress.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/426/122821/426_122821_000019_000003.wav|"It is just that he has not a great deal of tact or imagination."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1246/124550/1246_124550_000016_000000.wav|Guy Pollock wrote to a cousin, a temporary army captain, a confiding and buoyant lad who took Carol to tea-dances, and laughed, as she had always wanted some one to laugh, about nothing in particular.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7226/86965/7226_86965_000020_000005.wav|It was a unique and picturesque procession.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8324/286682/8324_286682_000022_000002.wav|"You will have to gnaw a little on this side."" And he raised one of his hind feet to show where he meant."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2893/139310/2893_139310_000037_000015.wav|A monstrous black banner jerked its way to the right.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5514/19193/5514_19193_000035_000000.wav|"""I'm filling my basket, citizen."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1578/140045/1578_140045_000038_000000.wav|"""Because I was talking about 'household tasks' in the sentence before, and it IS one of my household tasks."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4214/7146/4214_7146_000028_000027.wav|Marilla turned red as fire but she never said a word--then.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1992/141719/1992_141719_000012_000010.wav|The fourth Combatant catch'd hold of his Left Leg, and unhors'd him again.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3982/182255/3982_182255_000014_000002.wav|Not merely different in the matter of graft, but different, so Mr. Newberry said, in the calibre of the men.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2007/132570/2007_132570_000009_000000.wav|'Holy Saints!' exclaimed Annette, 'how can I help it!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8975/270782/8975_270782_000014_000008.wav|Impatient waiting for the death of the father grows to heights approximating tragedy in the case of a successor to the throne.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4830/25904/4830_25904_000004_000003.wav|So I threw him some fresh clover, and went on to the pelicans.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/311/124404/311_124404_000002_000001.wav|It was my design to comprise in it all that, before I set myself to write it, I thought I knew of the nature of material objects.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2952/410/2952_410_000020_000002.wav|The night was beautiful: there was no cloud in the sky: there was no wind; and the strong moonlight threw down sharp black shadows of foliage, and glittered on the dews of the garden.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5049/25947/5049_25947_000048_000001.wav|"""Why, this is just like getting money from home."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6454/107462/6454_107462_000017_000001.wav|"'Twas Herself should have got it, and Herself alone!""..."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4813/248641/4813_248641_000009_000000.wav|In the first place, they are well attended.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2002/139469/2002_139469_000022_000002.wav|To give up their pleasure-grounds to the agriculturist, to diminish sensibly the number of horses kept for the purposes of luxury throughout the country, were means obvious, but unpleasing.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8465/246943/8465_246943_000004_000000.wav|She started when she saw him: some change had passed on him since the morning!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2092/145706/2092_145706_000036_000001.wav|But the two brothers had grown quite green with envy, and only declared the more that Ferko was nothing but a wicked magician.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1963/142393/1963_142393_000015_000000.wav|What was she thinking of as she wound up the hill?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8468/286673/8468_286673_000012_000001.wav|He was sure his mother was going to scold the other Turtle children for leaving him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1737/142397/1737_142397_000030_000001.wav|From forth the vestry window projected two small legs, gyrating, hungry for foothold, with larceny--not to say sacrilege--in their every wriggle: a godless sight for a supporter of the Establishment.
